id,user_id,number_of_friends,percentage_overlap,network_type,created_at,updated_at,data_size,total_size,percentage_overlap_data_size
1430,353,51,0.426931905,olin,42:36.0,18:46.6,13663477,39592553,0.345102196
1440,353,61,0.428462127,olin,43:00.9,18:46.7,13663477,39592553,0.345102196
1612,1373,15,0.430909091,olin,50:54.7,18:46.7,5482362,18764050,0.292173705
1834,1007,56,0.436322102,olin,59:14.7,18:46.9,12104604,75870375,0.159543221
1844,1007,66,0.442604226,olin,59:45.0,18:47.2,12118996,75870375,0.159732913
1702,499,18,0.446601942,olin,53:05.2,18:47.3,16303573,123821084,0.131670411
1864,1007,86,0.449457453,olin,00:58.7,18:47.4,12139314,75870375,0.160000712
1622,1373,25,0.450909091,olin,51:02.6,18:47.4,7400478,18764050,0.394396625
1642,1373,45,0.456363636,olin,51:23.9,18:47.7,7400478,18764050,0.394396625
1632,1373,35,0.456363636,olin,51:12.2,18:47.7,7400478,18764050,0.394396625
1713,499,29,0.457119741,olin,53:27.4,18:47.8,16335503,123821084,0.131928283
1652,1373,55,0.46,olin,51:37.4,18:48.0,7831571,18764050,0.417371037
1662,1373,65,0.470909091,olin,51:53.0,18:48.6,8481811,18764050,0.452024536
1723,499,39,0.473300971,olin,53:47.2,18:49.0,16354161,123821084,0.132078968
1682,1373,85,0.474545455,olin,52:40.6,18:49.0,8481811,18764050,0.452024536
1450,353,71,0.487375669,olin,43:26.0,18:49.7,13799493,39592553,0.34853759
1733,499,49,0.490291262,olin,54:13.1,18:49.7,18424269,123821084,0.14879751
1460,353,81,0.491966335,olin,43:57.1,18:49.8,13807401,39592553,0.348737324
1743,499,59,0.4947411,olin,54:54.5,18:50.0,18436738,123821084,0.148898212
1763,499,79,0.509304207,olin,56:24.0,18:50.4,18508842,123821084,0.149480536
1773,499,89,0.512540453,olin,57:08.1,18:50.5,18533905,123821084,0.149682949
1874,134,2,0.103290296,olin,01:35.0,18:29.4,19026990,89384813,0.212866027
3217,1442,20,0.139328063,olin,57:21.0,18:30.3,2647374,198685991,0.013324412
3005,1329,16,0.144297417,olin,47:16.0,18:30.5,3371882,299191784,0.011269969
3015,1329,26,0.146187776,olin,47:29.9,18:30.5,3389211,299191784,0.011327888
2773,178,6,0.146572104,olin,38:11.9,18:30.6,256123,7117424,0.035985351
3026,1329,37,0.147448015,olin,48:02.6,18:30.6,3389211,299191784,0.011327888
3036,1329,47,0.149338374,olin,48:43.5,18:30.6,3402321,299191784,0.011371706
3228,1442,31,0.150197628,olin,57:46.3,18:30.7,3447931,198685991,0.017353669
3248,1442,51,0.153162055,olin,58:28.2,18:30.8,3455470,198685991,0.017391614
3258,1442,61,0.15513834,olin,58:50.5,18:30.9,4571895,198685991,0.023010656
3268,1442,71,0.156126482,olin,59:14.9,18:30.9,4571895,198685991,0.023010656
3278,1442,81,0.157114625,olin,59:44.8,18:30.9,4571895,198685991,0.023010656
3288,1442,91,0.159090909,olin,00:18.6,18:31.0,4578283,198685991,0.023042807
2551,417,9,0.163758389,olin,29:03.1,18:31.1,167645,30113570,0.005567092
2561,417,19,0.165100671,olin,29:09.4,18:31.2,173911,30113570,0.00577517
3056,1167,13,0.174794785,olin,49:27.1,18:31.7,6555739,95371062,0.068739289
2783,178,16,0.174940898,olin,38:18.1,18:31.7,827665,7117424,0.116287157
2793,178,26,0.185579196,olin,38:28.4,18:32.2,841709,7117424,0.118260343
2803,178,36,0.186761229,olin,38:41.3,18:32.3,845827,7117424,0.118838923
2581,417,39,0.190604027,olin,29:29.2,18:32.4,2839122,30113570,0.094280486
2591,417,49,0.191946309,olin,29:45.3,18:32.5,2839122,30113570,0.094280486
3076,1167,33,0.200386287,olin,50:08.1,18:33.0,6748695,95371062,0.070762502
3086,1167,43,0.203766296,olin,50:34.0,18:33.2,6767194,95371062,0.070956471
3096,1167,53,0.208112023,olin,51:15.9,18:33.4,6798687,95371062,0.071286687
3106,1167,63,0.208594882,olin,51:54.6,18:33.5,6806164,95371062,0.071365086
3127,1167,84,0.209560599,olin,53:53.6,18:33.5,6806164,95371062,0.071365086
3116,1167,73,0.208594882,olin,52:40.7,18:33.5,6806164,95371062,0.071365086
2813,1090,6,0.220144753,olin,38:52.1,18:34.1,6634190,56202382,0.118041082
3137,1167,94,0.209560599,olin,54:58.1,18:33.5,6806164,95371062,0.071365086
3298,637,10,0.227234613,olin,00:31.4,18:34.6,22822955,212350474,0.107477768
3157,1397,15,0.233737596,olin,55:39.7,18:34.9,3091418,39903320,0.077472702
3167,1397,25,0.242557883,olin,55:46.3,18:35.6,3091418,39903320,0.077472702
3177,1397,35,0.243660419,olin,55:57.4,18:35.6,3091418,39903320,0.077472702
2824,1090,17,0.244873341,olin,39:00.0,18:35.7,6713353,56202382,0.119449617
2834,1090,27,0.249698432,olin,39:10.6,18:36.0,6729629,56202382,0.119739213
2601,745,10,0.257339163,olin,29:51.9,18:36.5,6175557,90124372,0.068522608
2844,1090,37,0.259348613,olin,39:25.9,18:36.6,6781836,56202382,0.120668124
2854,1090,47,0.259951749,olin,39:46.4,18:36.6,6781836,56202382,0.120668124
2864,1090,57,0.261761158,olin,40:10.2,18:36.8,6795506,56202382,0.120911352
2611,745,20,0.273579013,olin,30:03.6,18:37.5,6624931,90124372,0.073508762
2874,1090,67,0.275633293,olin,40:41.0,18:37.6,7587826,56202382,0.135008975
2894,1090,87,0.278648975,olin,41:54.0,18:37.8,7603133,56202382,0.13528133
2622,745,31,0.283572767,olin,30:20.4,18:38.1,6790000,90124372,0.075340331
2632,745,41,0.292941911,olin,30:38.1,18:38.7,6808439,90124372,0.075544926
2904,1090,97,0.299155609,olin,42:29.6,18:39.1,7712324,56202382,0.137224148
2642,745,51,0.301686446,olin,30:59.7,18:39.2,7432913,90124372,0.082473951
2652,745,61,0.304184884,olin,31:27.2,18:39.4,7437402,90124372,0.082523759
2672,745,81,0.306058713,olin,32:40.0,18:39.5,7446649,90124372,0.082626362
2914,1090,107,0.309408926,olin,43:12.0,18:39.8,7755829,56202382,0.137998226
2682,745,91,0.316677077,olin,33:32.2,18:40.4,7456076,90124372,0.082730962
3187,1397,45,0.31753032,olin,56:20.3,18:40.4,4805971,39903320,0.120440379
2460,351,12,0.321997106,olin,25:26.3,18:40.8,8963156,70338796,0.12742834
3197,1397,55,0.33076075,olin,56:54.2,18:41.4,4828601,39903320,0.1210075
2440,215,95,0.330819981,olin,24:45.4,18:41.4,9426218,79911457,0.11795828
2470,351,22,0.34081042,olin,25:37.1,18:41.9,10465147,70338796,0.148782004
2420,215,75,0.330819981,olin,23:35.9,18:41.4,9426218,79911457,0.11795828
2409,215,64,0.330819981,olin,23:03.8,18:41.4,9426218,79911457,0.11795828
2490,351,42,0.342257598,olin,26:07.6,18:42.0,10465147,70338796,0.148782004
2480,351,32,0.342257598,olin,25:51.1,18:42.0,10465147,70338796,0.148782004
2692,733,1,0.343936382,olin,34:33.4,18:42.3,7770211,90618049,0.085746836
2925,1150,8,0.344897959,olin,43:37.0,18:42.4,28424779,163790527,0.173543486
2510,351,62,0.349493488,olin,26:52.5,18:42.5,10481444,70338796,0.149013697
2935,1150,18,0.357482993,olin,43:52.0,18:42.8,28433998,163790527,0.173599771
3308,637,20,0.373302029,olin,00:53.3,18:43.7,34486033,212350474,0.162401488
2521,351,73,0.416063676,olin,27:22.3,18:46.1,10545502,70338796,0.149924403
2541,351,93,0.418234443,olin,28:51.3,18:46.2,10553538,70338796,0.15003865
3318,637,30,0.426966292,olin,01:25.2,18:46.6,38498142,212350474,0.181295296
2531,351,83,0.418234443,olin,28:01.0,18:46.2,10553538,70338796,0.15003865
3339,637,51,0.440382358,olin,03:02.1,18:47.1,38630854,212350474,0.181920263
3349,637,61,0.456146235,olin,04:06.5,18:47.7,39985322,212350474,0.188298718
3359,637,71,0.459667952,olin,05:22.7,18:48.0,40012701,212350474,0.188427651
3369,637,81,0.460674157,olin,07:01.6,18:48.0,40024180,212350474,0.188481708
3379,637,91,0.466208284,olin,08:45.4,18:48.3,40049756,212350474,0.18860215
2702,733,11,0.527501657,olin,34:42.7,18:51.1,12528562,90618049,0.138256806
2945,1150,28,0.52755102,olin,44:10.6,18:51.1,48141821,163790527,0.293923109
2965,1150,48,0.565986395,olin,45:11.0,18:52.1,67551300,163790527,0.412424951
2975,1150,58,0.566666667,olin,45:49.8,18:52.1,67551300,163790527,0.412424951
2985,1150,68,0.577210884,olin,46:31.4,18:52.3,67604424,163790527,0.412749292
2712,733,21,0.589131875,olin,35:00.0,18:52.7,14498234,90618049,0.159992785
2723,733,32,0.597084162,olin,35:25.9,18:52.9,16565138,90618049,0.182801751
2733,733,42,0.612326044,olin,35:55.0,18:53.1,16624573,90618049,0.183457635
2753,733,62,0.627567926,olin,37:11.2,18:53.4,16639635,90618049,0.18362385
2763,733,72,0.628230616,olin,37:53.6,18:53.4,16639635,90618049,0.18362385
3046,1167,3,0.133268952,olin,49:14.2,18:30.0,4951422,95371062,0.051917446
3722,413,5,0.122905028,olin,26:39.5,18:29.8,1578970,125938157,0.012537662
4339,1083,9,0.133300297,olin,45:46.4,18:30.0,39450798,74297422,0.530984749
4349,1083,19,0.134291378,olin,45:58.6,18:30.1,39457697,74297422,0.531077606
3733,413,16,0.137430168,olin,26:51.4,18:30.2,1592912,125938157,0.012648367
3682,743,6,0.143094842,olin,25:57.1,18:30.4,363145,63757035,0.005695764
3743,413,26,0.148603352,olin,27:01.2,18:30.6,1608288,125938157,0.012770458
3753,413,36,0.153072626,olin,27:14.2,18:30.8,1620474,125938157,0.01286722
3621,660,37,0.171717172,olin,22:19.2,18:31.6,2876883,52104417,0.055213803
3632,660,48,0.172839506,olin,22:43.6,18:31.6,2876883,52104417,0.055213803
3652,660,68,0.173961841,olin,23:53.3,18:31.7,2876883,52104417,0.055213803
3642,660,58,0.172839506,olin,23:20.0,18:31.6,2876883,52104417,0.055213803
3662,660,78,0.175084175,olin,24:43.8,18:31.7,2876883,52104417,0.055213803
3844,694,9,0.180851064,olin,30:10.9,18:32.0,20663556,21700156,0.952230758
3672,660,88,0.182379349,olin,25:30.5,18:32.1,2923276,52104417,0.056104188
3692,743,16,0.18469218,olin,26:03.5,18:32.2,17581622,63757035,0.275759718
3500,555,4,0.186218679,olin,16:47.3,18:32.3,2221854,61630775,0.036051048
4248,1314,26,0.192037471,olin,43:55.7,18:32.6,16500951,18757651,0.879691759
3702,743,26,0.194675541,olin,26:14.4,18:32.7,17982423,63757035,0.282046099
4258,1314,36,0.196721311,olin,44:03.5,18:32.8,16738052,18757651,0.892331988
3712,743,36,0.204658902,olin,26:29.3,18:33.3,17982423,63757035,0.282046099
4359,1083,29,0.211595639,olin,46:12.8,18:33.6,42595063,74297422,0.573304724
3935,983,18,0.222379603,olin,32:23.9,18:34.2,8323544,35746414,0.232849762
4268,1314,46,0.224824356,olin,44:13.9,18:34.4,16768278,18757651,0.893943383
3854,694,19,0.232712766,olin,30:23.0,18:34.8,20713293,21700156,0.954522769
3945,983,28,0.233711048,olin,32:38.4,18:34.9,8337312,35746414,0.23323492
3955,983,38,0.245042493,olin,33:00.8,18:35.7,8359425,35746414,0.233853527
3965,983,48,0.246458924,olin,33:26.7,18:35.8,8365056,35746414,0.234011054
3975,983,58,0.262747875,olin,33:53.9,18:36.8,8409208,35746414,0.235246198
3995,983,78,0.263456091,olin,35:09.4,18:36.8,8409208,35746414,0.235246198
4157,652,10,0.263788969,olin,42:13.5,18:36.9,184182,30533497,0.006032129
3985,983,68,0.263456091,olin,34:26.5,18:36.8,8409208,35746414,0.235246198
4005,983,88,0.266288952,olin,35:51.8,18:37.0,8409208,35746414,0.235246198
4278,1314,56,0.274004684,olin,44:27.6,18:37.5,16818828,18757651,0.896638284
3864,694,29,0.276595745,olin,30:32.7,18:37.6,20727169,21700156,0.955162212
3763,1451,2,0.278659612,olin,27:38.3,18:37.8,372546,35654170,0.010448876
4167,652,20,0.28057554,olin,42:28.8,18:37.9,192658,30533497,0.006309726
3520,555,24,0.291571754,olin,17:02.0,18:38.6,2782180,61630775,0.045142707
3884,694,49,0.292553191,olin,30:55.1,18:38.6,20760344,21700156,0.956691003
4177,652,30,0.299760192,olin,42:39.2,18:39.1,220454,30533497,0.00722007
3894,694,59,0.300531915,olin,31:12.5,18:39.2,20778790,21700156,0.957541043
3531,555,35,0.311503417,olin,17:16.1,18:40.0,15041798,61630775,0.2440631
3541,555,45,0.313781321,olin,17:41.4,18:40.1,15061593,61630775,0.244384287
3551,555,55,0.315489749,olin,18:28.3,18:40.3,15067773,61630775,0.244484561
3561,555,65,0.317767654,olin,19:09.5,18:40.5,15067773,61630775,0.244484561
3571,555,75,0.31833713,olin,20:03.3,18:40.5,15067773,61630775,0.244484561
3581,555,85,0.318906606,olin,21:06.2,18:40.5,15067773,61630775,0.244484561
4207,652,60,0.326139089,olin,43:17.6,18:41.1,1578290,30533497,0.051690443
4197,652,50,0.326139089,olin,43:03.4,18:41.1,1578290,30533497,0.051690443
4217,652,70,0.330935252,olin,43:28.7,18:41.5,1578290,30533497,0.051690443
3399,1226,2,0.335721597,olin,13:50.5,18:41.7,5460339,63106624,0.086525608
3914,694,79,0.393617021,olin,31:47.5,18:45.0,20782571,21700156,0.957715281
3773,1451,12,0.405643739,olin,27:58.4,18:45.9,2097074,35654170,0.058817075
4288,2642,9,0.406919275,olin,44:35.1,18:45.9,1230439,6412461,0.191882493
3409,1226,12,0.438075742,olin,14:04.6,18:47.0,5625697,63106624,0.089145903
4298,2642,19,0.453047776,olin,44:45.8,18:47.5,1281989,6412461,0.199921528
4308,2642,29,0.459637562,olin,44:57.9,18:47.9,1285462,6412461,0.20046313
3430,1226,33,0.460593654,olin,14:25.9,18:48.0,5644815,63106624,0.089448851
4318,2642,39,0.464579901,olin,45:10.2,18:48.2,1296633,6412461,0.202205206
3440,1226,43,0.460593654,olin,14:40.7,18:48.0,5644815,63106624,0.089448851
3450,1226,53,0.465711361,olin,14:56.1,18:48.3,5656086,63106624,0.089627453
4015,1228,7,0.46941896,olin,36:25.1,18:48.5,9988571,27805963,0.359224063
3460,1226,63,0.469805527,olin,15:18.5,18:48.6,5673532,63106624,0.089903906
3470,1226,73,0.474923234,olin,15:37.6,18:49.0,5685576,63106624,0.090094758
3490,1226,93,0.475946776,olin,16:29.1,18:49.1,6089435,63106624,0.096494387
3783,1451,22,0.477954145,olin,28:16.3,18:49.2,3987307,35654170,0.111832838
3480,1226,83,0.475946776,olin,16:00.7,18:49.1,6089435,63106624,0.096494387
4328,2642,49,0.485996705,olin,45:23.8,18:49.6,1389679,6412461,0.216715392
4036,1228,28,0.533639144,olin,36:40.9,18:51.2,26434860,27805963,0.950690325
4046,1228,38,0.539755352,olin,36:57.6,18:51.5,26434860,27805963,0.950690325
4056,1228,48,0.558103976,olin,37:11.7,18:51.8,26447440,27805963,0.951142746
4066,1228,58,0.565749235,olin,37:42.3,18:52.1,26451984,27805963,0.951306164
4086,1228,78,0.587155963,olin,38:35.7,18:52.5,26467530,27805963,0.951865253
4076,1228,68,0.565749235,olin,38:01.3,18:52.1,26451984,27805963,0.951306164
4096,1228,88,0.587155963,olin,39:55.1,18:52.5,26467530,27805963,0.951865253
4126,1228,118,0.591743119,olin,41:14.1,18:52.7,26467530,27805963,0.951865253
4116,1228,108,0.591743119,olin,40:46.9,18:52.8,26467530,27805963,0.951865253
4137,1228,129,0.596330275,olin,41:42.7,18:52.8,26467530,27805963,0.951865253
4147,1228,139,0.596330275,olin,42:07.0,18:52.8,26467530,27805963,0.951865253
3793,1451,32,0.693121693,olin,28:49.1,18:54.0,24031518,35654170,0.674017036
3803,1451,42,0.694885362,olin,29:14.8,18:54.0,24031518,35654170,0.674017036
3813,1451,52,0.700176367,olin,29:29.5,18:54.1,24035992,35654170,0.67414252
3834,1451,73,0.703703704,olin,30:03.6,18:54.1,24047500,35654170,0.674465287
3601,660,17,0.120650954,olin,21:45.4,18:29.7,2429673,52104417,0.046630845
5248,1277,18,0.158959538,olin,03:41.0,18:31.0,2577055,4942650,0.521391359
4470,184,17,0.163642588,olin,53:27.7,18:31.1,23947083,180495536,0.132674101
5318,1344,10,0.163834126,olin,05:11.0,18:31.2,3888312,182541457,0.02130098
4994,1060,9,0.165333333,olin,51:25.6,18:31.2,409171,76917891,0.005319582
5328,1344,20,0.166553365,olin,05:21.1,18:31.3,3894880,182541457,0.021336961
5258,1277,28,0.167630058,olin,03:53.9,18:31.4,2588207,4942650,0.523647638
5338,1344,30,0.167912984,olin,05:35.4,18:31.4,3898073,182541457,0.021354453
5369,1344,61,0.1760707,olin,06:41.0,18:31.8,4254433,182541457,0.023306667
5268,1277,38,0.176300578,olin,04:04.1,18:31.8,2588207,4942650,0.523647638
5379,1344,71,0.178110129,olin,07:06.6,18:31.9,4998637,182541457,0.027383571
5014,1060,29,0.178666667,olin,51:46.4,18:31.9,423078,76917891,0.005500385
5063,1160,7,0.180194805,olin,53:24.3,18:32.0,807744,57898345,0.013951072
5278,1277,48,0.182080925,olin,04:16.2,18:32.1,2602376,4942650,0.526514319
4642,234,6,0.183207104,olin,18:20.1,18:32.1,31590381,430962381,0.073301946
5298,1277,68,0.187861272,olin,04:44.8,18:32.3,2672294,4942650,0.540660172
5113,1154,3,0.190143916,olin,54:32.4,18:32.4,5380924,48841227,0.110171761
4551,227,2,0.191711535,olin,07:08.2,18:32.5,13291770,157713986,0.084277687
5024,1060,39,0.192,olin,52:00.2,18:32.6,433840,76917891,0.0056403
5043,1060,58,0.192,olin,52:48.2,18:32.6,433840,76917891,0.0056403
5034,1060,49,0.192,olin,52:16.8,18:32.6,433840,76917891,0.0056403
5073,1160,17,0.196428571,olin,53:36.3,18:32.8,1222369,57898345,0.021112331
4806,519,7,0.201268499,olin,39:47.4,18:33.0,3093961,142124730,0.021769336
5053,1060,68,0.202666667,olin,53:11.8,18:33.1,437067,76917891,0.005682254
5308,1277,78,0.210982659,olin,05:00.8,18:33.6,2700883,4942650,0.546444316
5083,1160,27,0.224025974,olin,53:52.3,18:34.3,1314394,57898345,0.022701754
4369,1083,39,0.225966303,olin,46:36.5,18:34.4,42607151,74297422,0.573467421
4379,1083,49,0.226461843,olin,47:16.1,18:34.5,42613588,74297422,0.57355406
4816,519,17,0.230021142,olin,40:12.6,18:34.7,3195023,142124730,0.022480416
5093,1160,37,0.230519481,olin,54:04.4,18:34.7,1314394,57898345,0.022701754
4409,1083,79,0.231417245,olin,50:23.9,18:34.7,42617690,74297422,0.57360927
4399,1083,69,0.231417245,olin,49:36.5,18:34.7,42617690,74297422,0.57360927
5103,1160,47,0.232142857,olin,54:15.5,18:34.8,1314394,57898345,0.022701754
4419,1083,89,0.232903865,olin,51:11.6,18:34.8,42623918,74297422,0.573693095
4826,519,27,0.238054968,olin,40:45.8,18:35.2,3463081,142124730,0.024366491
4844,519,45,0.250317125,olin,42:03.6,18:36.1,3523831,142124730,0.024793933
4561,227,12,0.253548703,olin,07:45.3,18:36.4,48956636,157713986,0.310414043
4571,227,22,0.257627672,olin,08:34.5,18:36.5,48976781,157713986,0.310541774
4854,519,55,0.258773784,olin,42:43.5,18:36.5,3577212,142124730,0.025169525
4864,519,65,0.260465116,olin,43:53.6,18:36.6,9282826,142124730,0.065314643
4581,227,32,0.266111927,olin,09:24.5,18:37.0,49007694,157713986,0.310737781
4591,227,42,0.273290912,olin,10:37.7,18:37.5,49030098,157713986,0.310879835
4480,184,27,0.279014036,olin,54:09.6,18:37.8,40834808,180495536,0.226237218
4662,234,26,0.280099243,olin,19:40.1,18:37.9,48455179,430962381,0.112434823
4601,227,52,0.282264643,olin,11:51.9,18:38.0,49104023,157713986,0.311348564
4611,227,62,0.286833089,olin,13:22.9,18:38.3,49304669,157713986,0.312620778
4621,227,72,0.293033121,olin,14:54.2,18:38.7,49330927,157713986,0.312787269
4894,687,3,0.294117647,olin,47:11.4,18:38.7,2700038,107838233,0.025037855
4631,227,82,0.300048948,olin,17:02.3,18:39.1,50009217,157713986,0.317088029
4450,973,23,0.300668151,olin,52:46.7,18:39.2,379506,743055,0.510737429
5123,1154,13,0.321849106,olin,54:40.2,18:40.8,5929105,48841227,0.121395496
4682,234,46,0.333507443,olin,22:14.9,18:41.6,58345713,430962381,0.135384701
4874,519,75,0.336997886,olin,44:55.3,18:41.8,24222379,142124730,0.170430431
5133,1154,23,0.341037942,olin,54:52.9,18:41.9,6068829,48841227,0.124256276
4884,519,85,0.343340381,olin,46:07.1,18:42.2,24263828,142124730,0.170722069
4692,234,56,0.364716636,olin,23:45.6,18:43.1,68968832,430962381,0.16003446
4702,234,66,0.369548185,olin,25:47.0,18:43.4,69040362,430962381,0.160200438
4490,184,37,0.373159877,olin,54:56.0,18:43.7,41354868,180495536,0.229118509
5399,1494,18,0.374378109,olin,07:29.2,18:43.8,1838837,58485397,0.03144096
4712,234,76,0.375554975,olin,27:44.2,18:44.0,69065429,430962381,0.160258603
4722,234,86,0.377513711,olin,30:25.1,18:44.1,69065429,430962381,0.160258603
5147,1154,37,0.377671173,olin,55:19.1,18:44.2,6285021,48841227,0.128682701
4500,184,47,0.377952756,olin,56:24.9,18:44.2,41396519,180495536,0.229349268
5157,1154,47,0.383776712,olin,55:56.3,18:44.5,6326624,48841227,0.129534502
5167,1154,57,0.384648932,olin,56:26.1,18:44.6,6331641,48841227,0.129637222
4732,234,96,0.387046226,olin,33:19.9,18:44.7,83846945,430962381,0.194557457
5177,1154,67,0.388137811,olin,57:13.1,18:44.8,6361122,48841227,0.130240831
5187,1154,77,0.38944614,olin,58:56.9,18:44.8,6361122,48841227,0.130240831
4743,234,107,0.39488117,olin,36:35.7,18:45.1,84436282,430962381,0.195924948
5207,1154,97,0.399476668,olin,00:51.3,18:45.4,6394870,48841227,0.130931805
5217,1154,107,0.400348888,olin,01:59.7,18:45.5,6394870,48841227,0.130931805
4904,687,13,0.403186275,olin,47:34.9,18:45.7,3883041,107838233,0.036008018
5227,1154,117,0.408634976,olin,03:01.1,18:45.9,6499628,48841227,0.133076673
4510,184,57,0.441458405,olin,58:31.8,18:47.1,42487020,180495536,0.235390974
4520,184,67,0.44368367,olin,00:32.4,18:47.2,42496982,180495536,0.235446166
4914,687,23,0.458333333,olin,48:14.2,18:47.9,4262074,107838233,0.039522847
4541,184,88,0.461999315,olin,04:45.5,18:48.1,43724364,180495536,0.242246235
4924,687,33,0.462009804,olin,48:31.0,18:48.1,4262074,107838233,0.039522847
4934,687,43,0.466911765,olin,49:21.3,18:48.4,4266666,107838233,0.039565429
4945,687,54,0.466911765,olin,49:47.5,18:48.4,4266666,107838233,0.039565429
4964,687,73,0.473039216,olin,50:27.1,18:48.8,4276038,107838233,0.039652337
4954,687,63,0.473039216,olin,50:03.1,18:48.8,4276038,107838233,0.039652337
4984,687,93,0.473039216,olin,51:12.5,18:48.8,4276038,107838233,0.039652337
